date,open,high,low,close,volume
2024-02-05,3.93,3.94,3.56,3.57,48058364.0
2024-02-06,3.52,3.76,3.29,3.72,34756154.0
2024-02-07,3.72,3.86,3.68,3.78,26987797.0
2024-02-08,3.9,4.1,3.87,4.05,37129893.0
2024-02-19,4.03,4.04,3.94,3.99,29248236.0
2024-02-20,3.95,4.0,3.92,4.0,19842888.0
2024-02-21,3.95,4.15,3.94,4.04,29776328.0
2024-02-22,4.03,4.07,3.96,4.03,24534428.0
2024-02-23,4.03,4.07,4.0,4.07,22713789.0
2024-02-26,4.06,4.1,4.0,4.03,20719299.0
2024-02-27,4.03,4.14,4.01,4.13,24066603.0
2024-02-28,4.14,4.22,3.98,3.99,37744501.0
2024-02-29,3.98,4.06,3.95,4.06,24021939.0
2024-03-01,4.07,4.25,4.03,4.15,34234450.0
2024-03-04,4.08,4.09,3.99,4.01,28772478.0
2024-03-05,3.98,3.98,3.88,3.96,24377144.0
2024-03-06,3.94,4.0,3.9,3.94,14067826.0
2024-03-07,3.96,4.01,3.92,3.98,18097169.0
2024-03-08,3.98,3.98,3.91,3.96,13092086.0
2024-03-11,3.96,4.0,3.94,4.0,16920721.0
2024-03-12,3.99,4.15,3.97,4.11,38182730.0
2024-03-13,4.1,4.1,3.98,4.0,24374960.0
2024-03-14,4.0,4.04,3.96,4.0,17081954.0
2024-03-15,3.99,4.02,3.97,4.01,12283794.0
2024-03-18,4.01,4.03,3.97,4.02,17680148.0
2024-03-19,4.01,4.02,3.97,3.97,16588985.0
2024-03-20,3.97,3.99,3.94,3.99,12238100.0
2024-03-21,3.98,4.04,3.97,4.0,19090889.0
2024-03-22,4.0,4.0,3.88,3.94,19467697.0
2024-03-25,3.9,4.0,3.84,3.87,20598963.0
2024-03-26,3.86,3.99,3.84,3.96,21869775.0
2024-03-27,3.93,3.93,3.83,3.84,18178520.0
2024-03-28,3.8,3.92,3.8,3.88,15699504.0
2024-03-29,3.91,4.02,3.89,3.95,19411397.0
2024-04-01,3.98,4.02,3.92,3.97,17437744.0
2024-04-02,3.98,3.98,3.91,3.93,15076639.0
2024-04-03,3.91,3.94,3.86,3.87,11519612.0
2024-04-08,3.85,3.86,3.75,3.76,13860304.0
2024-04-09,3.76,3.82,3.76,3.81,8828499.0
2024-04-10,3.8,4.02,3.79,3.85,30593679.0
2024-04-11,3.78,3.84,3.74,3.79,14694652.0
2024-04-12,3.76,3.79,3.66,3.68,14477809.0
2024-04-15,3.7,3.73,3.46,3.62,20094693.0
2024-04-16,3.57,3.61,3.48,3.49,15125367.0
2024-04-17,3.49,3.59,3.48,3.56,12860429.0
2024-04-18,3.54,3.55,3.48,3.49,11348856.0
2024-04-19,3.46,3.54,3.43,3.51,12742195.0
2024-04-22,3.48,3.53,3.43,3.48,12457970.0
2024-04-23,3.49,3.6,3.49,3.54,13648491.0
2024-04-24,3.52,3.56,3.48,3.56,12798201.0
2024-04-25,3.53,3.61,3.52,3.54,11119800.0
2024-04-26,3.55,3.67,3.48,3.67,25264792.0
2024-04-29,3.63,3.94,3.61,3.92,38980561.0
2024-04-30,3.92,3.92,3.8,3.87,21152419.0
2024-05-06,3.96,4.01,3.86,3.87,23187186.0
2024-05-07,3.88,3.95,3.79,3.9,22659545.0
2024-05-08,3.85,3.87,3.78,3.79,14079690.0
2024-05-09,3.77,3.87,3.77,3.83,14071017.0
2024-05-10,3.82,3.96,3.8,3.94,28285663.0
2024-05-13,3.85,3.89,3.81,3.86,15048659.0
2024-05-14,3.86,3.95,3.83,3.92,17041505.0
2024-05-15,3.93,4.02,3.89,3.96,23776415.0
2024-05-16,3.96,4.12,3.93,4.06,35336810.0
2024-05-17,4.12,4.33,4.03,4.32,61334272.0
2024-05-20,4.21,4.27,4.16,4.18,42536691.0
2024-05-21,4.14,4.27,4.12,4.19,27612520.0
2024-05-22,4.21,4.36,4.2,4.25,44926643.0
2024-05-23,4.19,4.25,4.09,4.14,30920526.0
2024-05-24,4.08,4.12,4.01,4.03,19737397.0
2024-05-27,4.02,4.04,3.9,3.98,19577336.0
2024-05-28,4.0,4.05,3.85,3.87,20475544.0
2024-05-29,3.96,4.04,3.87,3.92,22936876.0
2024-05-30,3.82,3.85,3.76,3.78,21216276.0
2024-05-31,3.77,3.83,3.76,3.81,14470801.0
2024-06-03,3.77,3.79,3.61,3.64,19069553.0
2024-06-04,3.6,3.72,3.58,3.71,16769948.0
2024-06-05,3.69,3.69,3.56,3.56,15373200.0
2024-06-06,3.56,3.61,3.38,3.43,19143774.0
2024-06-07,3.43,3.6,3.43,3.59,19721702.0
2024-06-11,3.55,3.57,3.45,3.5,13378362.0
2024-06-12,3.47,3.52,3.45,3.47,13349565.0
2024-06-13,3.51,3.52,3.38,3.4,16231564.0
2024-06-14,3.39,3.46,3.36,3.4,19165189.0
2024-06-17,3.43,3.69,3.42,3.45,40916303.0
