date,open,high,low,close,volume
2024-02-05,16.74,16.77,15.48,16.1,13401798.0
2024-02-06,16.24,17.71,16.11,17.71,12331129.0
2024-02-07,17.95,19.48,17.83,19.39,17868754.0
2024-02-08,19.78,20.59,19.4,19.8,14852608.0
2024-02-19,20.13,20.97,19.95,20.94,14028135.0
2024-02-20,20.61,21.4,20.61,21.11,9961292.0
2024-02-21,20.82,21.2,20.55,20.62,8346652.0
2024-02-22,20.61,20.95,20.5,20.74,5812600.0
2024-02-23,20.84,21.37,20.68,21.28,7768065.0
2024-02-26,21.1,21.25,20.63,20.65,7933700.0
2024-02-27,20.64,21.43,20.42,21.43,11506870.0
2024-02-28,21.36,21.66,20.73,20.77,12043200.0
2024-02-29,20.77,21.5,20.68,21.46,9097871.0
2024-03-01,22.1,22.6,21.65,22.12,16576625.0
2024-03-04,21.8,22.15,21.41,21.94,16239284.0
2024-03-05,21.86,22.55,21.67,22.4,13431833.0
2024-03-06,22.12,22.39,21.79,21.92,9627200.0
2024-03-07,22.0,22.1,21.56,21.6,8388600.0
2024-03-08,21.64,22.61,21.54,22.42,11093808.0
2024-03-11,22.23,22.41,21.98,22.15,7232869.0
2024-03-12,22.16,22.32,21.92,22.09,5114266.0
2024-03-13,22.1,22.32,21.93,22.17,6618064.0
2024-03-14,21.98,21.99,21.49,21.72,10982325.0
2024-03-15,21.63,21.92,21.46,21.91,6446002.0
2024-03-18,21.92,22.21,21.81,22.18,9440228.0
2024-03-19,22.1,22.12,21.72,21.88,6566800.0
2024-03-20,21.76,21.95,21.15,21.35,15044101.0
2024-03-21,21.5,21.5,20.0,20.38,23403952.0
2024-03-22,20.38,20.55,19.88,20.01,10236876.0
2024-03-25,20.02,20.02,19.25,19.28,18102159.0
2024-03-26,19.33,19.42,19.02,19.21,8182599.0
2024-03-27,19.3,19.3,18.54,18.57,8908774.0
2024-03-28,18.55,19.23,18.51,18.82,8626468.0
2024-03-29,18.89,19.02,18.54,18.92,6091379.0
2024-04-01,18.91,19.49,18.91,19.26,8322900.0
2024-04-02,19.35,19.65,19.2,19.31,8043793.0
2024-04-03,19.31,19.35,18.91,19.15,6187719.0
2024-04-08,19.08,19.08,18.48,18.53,7939259.0
2024-04-09,18.53,19.19,18.5,19.15,7285701.0
2024-04-10,19.09,19.12,18.51,18.68,6859124.0
