date,open,high,low,close,volume
2024-02-05,95.95,96.0,88.5,90.86,3346297.0
2024-02-06,89.1,102.79,89.1,102.0,3418519.0
2024-02-07,102.0,107.99,101.52,103.11,3738590.0
2024-02-08,105.95,111.85,104.1,107.38,3393953.0
2024-02-19,106.0,108.88,104.82,107.66,2679779.0
2024-02-20,107.17,113.11,106.09,110.67,3484281.0
2024-02-21,107.59,121.2,106.5,113.75,5421824.0
2024-02-22,111.88,117.98,111.88,116.17,3213811.0
2024-02-23,119.5,119.5,114.0,116.43,2889609.0
2024-02-26,114.5,117.5,114.0,115.0,2635003.0
2024-02-27,115.0,120.1,114.45,120.02,3457831.0
2024-02-28,121.1,127.69,115.76,115.8,5981206.0
2024-02-29,113.98,121.0,113.9,120.1,4351516.0
2024-03-01,120.5,125.5,117.0,123.21,4612483.0
2024-03-04,122.0,124.4,119.01,120.81,3244456.0
2024-03-05,118.82,119.8,115.88,116.7,2834987.0
2024-03-06,116.05,122.0,115.28,118.25,2843633.0
2024-03-07,117.09,118.24,113.9,113.9,2780068.0
2024-03-08,113.93,114.98,112.7,114.15,1942475.0
2024-03-11,113.82,118.31,113.82,118.17,2323615.0
2024-03-12,119.09,121.83,118.18,119.62,2923566.0
2024-03-13,119.0,119.62,117.5,118.41,2026521.0
2024-03-14,118.0,119.95,114.98,116.5,1857273.0
2024-03-15,116.66,117.5,113.31,117.28,2046843.0
2024-03-18,118.15,122.95,117.28,121.91,3604324.0
2024-03-19,120.77,120.99,116.81,116.99,2861110.0
2024-03-20,116.31,120.69,116.31,119.3,2469346.0
2024-03-21,121.0,127.0,120.5,121.38,4774924.0
2024-03-22,120.96,121.28,117.0,117.04,3170555.0
2024-03-25,116.0,116.9,113.11,113.2,2213692.0
2024-03-26,113.49,114.88,110.8,111.71,2087308.0
2024-03-27,111.8,111.8,105.5,105.5,2038468.0
2024-03-28,106.29,109.68,105.08,107.76,1979153.0
2024-03-29,107.88,108.97,105.66,108.47,1696379.0
2024-04-01,111.0,111.98,109.79,110.8,2121787.0
2024-04-02,110.55,110.56,108.5,109.47,1420519.0
2024-04-03,108.57,109.66,107.0,107.21,1039317.0
2024-04-08,106.41,106.41,102.52,102.79,1581794.0
2024-04-09,104.0,104.06,102.02,103.33,1001403.0
2024-04-10,103.2,103.2,99.55,100.54,1406185.0
2024-04-11,99.59,101.8,97.67,99.99,1539223.0
2024-04-12,100.0,101.33,98.22,98.28,1147105.0
2024-04-15,97.3,106.0,97.3,102.97,2902825.0
2024-04-16,101.5,103.75,98.8,98.98,1834940.0
2024-04-17,99.95,103.04,99.0,102.91,1815431.0
2024-04-18,102.79,108.85,101.2,105.15,2968681.0
2024-04-19,103.5,104.98,102.6,103.34,1768238.0
2024-04-22,102.63,105.5,101.54,103.23,1297253.0
2024-04-23,103.0,104.56,102.6,102.99,1021346.0
2024-04-24,103.16,104.33,102.41,103.72,1247081.0
2024-04-25,102.85,104.44,102.03,102.2,1240151.0
2024-04-26,108.0,122.64,105.6,122.64,6718780.0
2024-04-29,125.0,138.0,124.01,131.37,8817205.0
2024-04-30,132.04,135.66,129.03,131.81,6341624.0
2024-05-06,136.5,137.8,128.3,128.85,5848278.0
2024-05-07,128.2,130.96,126.0,127.66,4560793.0
2024-05-08,126.0,127.24,122.88,123.31,2957123.0
2024-05-09,123.31,127.5,122.8,124.96,3495553.0
2024-05-10,123.54,128.09,123.51,126.6,3713849.0
2024-05-13,124.0,129.26,122.36,125.81,3373429.0
2024-05-14,124.6,127.16,122.78,127.16,2854403.0
2024-05-15,128.42,128.91,115.76,116.55,4499429.0
2024-05-16,118.0,119.8,116.31,117.0,2572603.0
2024-05-17,115.57,119.59,114.5,119.5,2746192.0
2024-05-20,118.52,123.71,117.88,120.21,2741110.0
2024-05-21,118.93,121.23,118.08,119.0,1682473.0
2024-05-22,118.44,121.78,118.44,120.3,1802251.0
2024-05-23,120.05,120.9,116.2,116.98,2064225.0
2024-05-24,116.02,117.33,113.55,113.86,1647080.0
2024-05-27,113.9,116.28,112.2,115.98,1694229.0
2024-05-28,115.01,116.8,113.4,113.76,1705439.0
2024-05-29,113.11,115.8,113.02,114.45,1320319.0
2024-05-30,113.8,115.79,112.67,115.06,1383655.0
2024-05-31,115.51,117.45,115.05,115.6,1560908.0
2024-06-03,114.58,116.72,114.08,116.0,1335213.0
2024-06-04,115.19,121.3,115.19,119.92,2693454.0
2024-06-05,118.84,120.99,118.18,118.83,1760374.0
2024-06-06,119.77,119.95,115.0,116.0,2205452.0
2024-06-07,116.0,118.3,115.28,117.79,2120063.0
2024-06-11,117.62,123.2,117.0,121.14,2641038.0
2024-06-12,119.92,123.19,119.86,121.8,1879262.0
2024-06-13,121.69,126.98,121.05,123.68,2944873.0
2024-06-14,87.0,94.95,85.02,91.11,6925684.0
2024-06-17,88.0,90.0,87.18,89.33,3579276.0
2024-06-18,89.9,91.9,89.36,90.68,3838462.0
2024-06-19,91.0,91.1,85.71,85.77,4570987.0
2024-06-20,84.88,88.55,84.5,86.52,3901829.0
2024-06-21,87.24,87.85,84.8,86.5,2961105.0
2024-06-24,85.86,87.88,84.01,84.06,3155791.0
2024-06-25,84.51,85.0,81.51,83.35,2949830.0
2024-06-26,83.24,86.66,82.58,86.08,3109833.0
2024-06-27,85.2,85.75,83.07,83.2,2382121.0
2024-06-28,83.89,85.18,77.97,78.91,4822154.0
2024-07-01,76.0,78.4,75.51,77.49,3044617.0
2024-07-02,77.4,78.59,75.78,76.1,2092532.0
2024-07-03,76.0,76.94,74.2,75.81,1979014.0
2024-07-04,75.5,76.39,73.31,73.4,2079262.0
2024-07-05,74.0,75.82,72.88,75.07,2299336.0
2024-07-08,74.49,75.48,73.11,73.95,1803474.0
2024-07-09,73.82,76.9,73.82,76.3,2920976.0
2024-07-10,75.3,77.17,75.18,75.5,1900409.0
2024-07-11,77.37,79.12,76.07,77.63,2817462.0
2024-07-12,77.1,77.87,76.56,77.42,1619095.0
2024-07-15,77.01,77.38,75.9,76.24,1179895.0
2024-07-16,75.66,77.55,75.66,77.38,1529515.0
2024-07-17,77.2,78.69,76.39,76.58,1705017.0
2024-07-18,76.0,77.88,74.57,77.69,1933695.0
2024-07-19,77.15,82.4,77.01,80.88,3713994.0
2024-07-22,83.5,85.51,80.6,83.99,4355595.0
2024-07-23,82.5,83.85,80.25,80.4,2992824.0
2024-07-24,79.79,81.47,72.75,72.95,5158111.0
2024-07-25,72.72,75.0,72.13,72.65,3216050.0
2024-07-26,72.51,78.5,72.35,76.28,3898660.0
2024-07-29,76.28,76.6,73.87,74.15,2528749.0
2024-07-30,73.73,75.95,73.32,75.25,2107584.0
2024-07-31,75.58,90.3,75.07,90.3,11077550.0
2024-08-01,88.0,90.39,87.68,88.32,8499363.0
2024-08-02,87.94,90.69,84.91,85.3,5458512.0
2024-08-05,84.8,89.76,84.8,85.45,7054635.0
2024-08-06,87.92,88.48,83.58,85.7,5048654.0
2024-08-07,84.13,86.9,84.13,85.2,3165145.0
