date,open,high,low,close,volume
2024-02-05,2.97,3.03,2.79,2.84,18684654.0
2024-02-06,2.82,3.01,2.76,2.94,11966512.0
2024-02-07,3.0,3.04,2.91,2.98,13408488.0
2024-02-08,3.02,3.15,2.96,3.15,14372838.0
2024-02-19,3.2,3.23,3.14,3.19,9466330.0
2024-02-20,3.19,3.2,3.14,3.19,5856452.0
2024-02-21,3.17,3.26,3.16,3.2,12821366.0
2024-02-22,3.2,3.22,3.17,3.21,9091285.0
2024-02-23,3.21,3.25,3.19,3.24,8388068.0
2024-02-26,3.25,3.29,3.21,3.26,10299355.0
2024-02-27,3.24,3.31,3.23,3.3,7674850.0
2024-02-28,3.3,3.35,3.2,3.2,11493778.0
2024-02-29,3.2,3.27,3.19,3.27,6930136.0
2024-03-01,3.27,3.31,3.27,3.29,7095360.0
2024-03-04,3.34,3.37,3.31,3.34,9687460.0
2024-03-05,3.37,3.39,3.34,3.35,8175063.0
2024-03-06,3.34,3.37,3.32,3.34,6298620.0
2024-03-07,3.36,3.38,3.34,3.38,6962064.0
2024-03-08,3.38,3.39,3.35,3.38,4216480.0
2024-03-11,3.37,3.4,3.36,3.4,5155890.0
2024-03-12,3.4,3.44,3.39,3.44,6282601.0
2024-03-13,3.43,3.44,3.41,3.42,5312434.0
2024-03-14,3.42,3.46,3.4,3.42,5128674.0
2024-03-15,3.43,3.45,3.39,3.44,5347820.0
2024-03-18,3.44,3.49,3.43,3.49,7006493.0
2024-03-19,3.49,3.51,3.47,3.49,4217034.0
2024-03-20,3.49,3.54,3.47,3.53,4263997.0
2024-03-21,3.53,3.55,3.51,3.54,5518560.0
2024-03-22,3.55,3.56,3.48,3.49,7289644.0
2024-03-25,3.5,3.54,3.47,3.47,6646750.0
2024-03-26,3.46,3.5,3.44,3.49,7212686.0
2024-03-27,3.49,3.52,3.46,3.46,7110440.0
2024-03-28,3.48,3.51,3.44,3.46,6506987.0
2024-03-29,3.46,3.51,3.45,3.51,4929922.0
2024-04-01,3.5,3.58,3.49,3.58,9569199.0
2024-04-02,3.58,3.63,3.57,3.63,9207964.0
2024-04-03,3.62,3.65,3.61,3.64,6490560.0
2024-04-08,3.64,3.67,3.61,3.61,7061509.0
2024-04-09,3.63,3.71,3.62,3.7,10711880.0
2024-04-10,3.69,3.73,3.64,3.68,10445582.0
2024-04-11,3.67,3.73,3.63,3.7,7845153.0
2024-04-12,3.69,3.71,3.64,3.65,7176200.0
2024-04-15,3.68,3.69,3.55,3.59,13106974.0
2024-04-16,3.55,3.57,3.44,3.45,14223811.0
2024-04-17,3.46,3.59,3.46,3.59,10531764.0
2024-04-18,3.59,3.62,3.54,3.55,8352986.0
2024-04-19,3.53,3.63,3.52,3.57,9131684.0
2024-04-22,3.48,3.57,3.43,3.46,22549649.0
2024-04-23,3.45,3.47,3.39,3.39,17804750.0
2024-04-24,3.4,3.43,3.37,3.42,13259020.0
2024-04-25,3.42,3.49,3.41,3.46,12456806.0
2024-04-26,3.46,3.48,3.42,3.47,11426040.0
2024-04-29,3.46,3.55,3.45,3.55,10746136.0
2024-04-30,3.55,3.68,3.55,3.6,16753427.0
2024-05-06,3.64,3.79,3.63,3.79,25589460.0
2024-05-07,3.77,3.81,3.74,3.77,12337235.0
2024-05-08,3.76,3.78,3.69,3.7,9908944.0
2024-05-09,3.7,3.76,3.7,3.73,9363160.0
2024-05-10,3.74,3.76,3.7,3.73,8049140.0
2024-05-13,3.72,3.74,3.67,3.71,9111056.0
2024-05-14,3.72,3.79,3.72,3.76,10098141.0
2024-05-15,3.76,3.8,3.72,3.75,9344836.0
2024-05-16,3.75,3.79,3.71,3.72,7755751.0
2024-05-17,3.72,3.77,3.71,3.77,8566466.0
2024-05-20,3.78,3.8,3.75,3.77,9278597.0
2024-05-21,3.76,3.79,3.73,3.75,7953212.0
2024-05-22,3.76,3.77,3.72,3.74,6881847.0
2024-05-23,3.73,3.73,3.67,3.68,9556559.0
2024-05-24,3.65,3.72,3.64,3.68,8566147.0
2024-05-27,3.68,3.72,3.66,3.72,7343480.0
2024-05-28,3.72,3.74,3.67,3.68,7013740.0
2024-05-29,3.66,3.7,3.64,3.65,8481442.0
2024-05-30,3.67,3.69,3.63,3.65,5932124.0
2024-05-31,3.64,3.66,3.62,3.65,6480676.0
2024-06-03,3.66,3.67,3.51,3.53,11983372.0
2024-06-04,3.52,3.56,3.49,3.54,7560252.0
