date,open,high,low,close,volume
2024-10-17,130.5,170.0,130.48,130.51,15761922.0
2024-10-18,107.89,172.63,90.01,146.03,14954558.0
2024-10-21,125.0,142.0,111.7,112.0,12319493.0
2024-10-22,100.01,108.0,95.0,97.07,9227988.0
2024-10-23,96.1,104.44,92.27,93.85,8192875.0
2024-10-24,89.0,89.0,82.01,82.46,7634449.0
2024-10-25,81.56,84.87,78.88,82.89,5786324.0
2024-10-28,81.96,83.5,80.51,82.16,3971644.0
2024-10-29,81.17,82.39,76.15,76.78,5403575.0
2024-10-30,75.3,76.77,72.61,73.88,3644821.0
2024-10-31,73.02,75.5,72.99,73.66,3351877.0
2024-11-01,72.42,79.12,71.56,76.45,5403433.0
2024-11-04,75.0,75.2,72.22,73.3,3033569.0
2024-11-05,72.98,78.28,72.68,78.0,4681848.0
2024-11-06,77.99,84.6,76.81,80.37,6399186.0
2024-11-07,78.2,78.9,75.5,77.64,4518035.0
2024-11-08,77.02,80.77,77.02,78.69,3871897.0
2024-11-11,81.99,94.43,80.0,94.43,9646052.0
2024-11-12,93.0,98.58,87.0,88.84,7781847.0
2024-11-13,88.32,97.89,88.32,95.98,6828358.0
2024-11-14,95.98,95.98,89.27,90.35,4365930.0
2024-11-15,89.46,89.47,81.6,82.54,4211348.0
2024-11-18,82.6,83.88,77.6,79.7,2719577.0
2024-11-19,80.01,83.95,78.34,83.95,2567574.0
2024-11-20,83.96,85.56,82.05,85.26,2559248.0
2024-11-21,84.07,90.99,83.75,86.86,3087093.0
2024-11-22,85.79,90.53,84.21,84.52,3064605.0
2024-11-25,83.33,84.78,78.81,81.42,2290546.0
2024-11-26,80.52,82.96,79.8,79.84,1869807.0
2024-11-27,78.19,80.85,75.28,80.5,2010010.0
2024-11-28,79.71,85.0,78.42,82.25,2829981.0
2024-11-29,80.7,82.0,78.82,81.26,2495797.0
2024-12-02,84.88,91.76,84.88,88.12,4747770.0
2024-12-03,86.6,90.9,86.3,88.12,3488075.0
2024-12-04,87.5,92.49,87.0,89.81,3209643.0
2024-12-05,88.5,95.98,88.2,94.51,4178298.0
2024-12-06,94.0,105.26,92.0,97.5,4882233.0
2024-12-09,102.8,113.33,99.5,112.9,6473368.0
2024-12-10,115.0,129.5,103.01,110.8,6419884.0
2024-12-11,107.0,115.53,104.46,105.79,4048542.0
2024-12-12,104.0,104.68,99.13,101.58,3941477.0
2024-12-13,100.48,114.66,100.23,109.03,5745488.0
2024-12-16,107.94,115.99,104.28,112.01,4499402.0
2024-12-17,110.0,111.35,100.75,103.73,3943922.0
2024-12-18,102.01,104.9,99.15,100.99,2587013.0
2024-12-19,98.4,98.4,92.5,96.89,4576291.0
2024-12-20,95.0,98.82,94.48,97.76,2839852.0
2024-12-23,97.94,97.99,89.92,90.09,2679308.0
2024-12-24,90.0,93.1,89.21,92.82,1811497.0
2024-12-25,92.0,92.47,88.3,89.02,1645934.0
2024-12-26,88.5,93.11,88.3,92.0,1881732.0
2024-12-27,91.5,95.86,91.5,93.33,2457503.0
2024-12-30,92.26,92.28,88.2,89.6,2203707.0
2024-12-31,89.61,89.98,85.0,86.42,1983456.0
2025-01-02,86.42,88.34,83.01,84.21,1541900.0
2025-01-03,84.63,84.98,78.59,78.79,1631400.0
2025-01-06,77.51,83.23,76.49,80.76,1708307.0
2025-01-07,81.0,84.49,80.8,83.51,1659588.0
2025-01-08,82.83,84.96,82.07,83.62,1597387.0
2025-01-09,82.79,86.22,82.7,86.2,1906711.0
2025-01-10,84.68,86.2,81.6,81.6,1756692.0
2025-01-13,79.08,84.55,79.0,84.25,1177777.0
2025-01-14,84.05,87.48,84.05,86.82,1993775.0
2025-01-15,86.93,88.05,85.5,86.97,1392200.0
2025-01-16,87.0,88.49,86.06,86.19,1617873.0
2025-01-17,85.49,86.3,84.2,84.58,1047091.0
2025-01-20,85.61,87.0,85.0,86.51,1145546.0
2025-01-21,86.56,88.4,84.68,87.05,1378401.0
2025-01-22,87.06,87.06,83.0,83.01,1379988.0
2025-01-23,85.0,91.49,84.72,89.13,3260497.0
2025-01-24,88.02,90.9,86.46,90.5,2612503.0
2025-01-27,90.5,96.99,88.7,95.88,2768511.0
2025-02-05,99.3,102.3,93.5,98.0,3103628.0
2025-02-06,97.0,97.02,94.05,96.58,2307038.0
2025-02-07,96.52,102.12,95.58,101.3,3388834.0
2025-02-10,99.91,105.0,99.0,102.55,2941784.0
2025-02-11,100.66,104.68,96.69,97.22,2890439.0
2025-02-12,95.8,102.58,95.5,101.01,2843572.0
2025-02-13,100.61,101.98,96.9,96.9,2244996.0
2025-02-14,96.5,100.77,96.0,100.24,2562183.0
2025-02-17,103.5,115.41,100.77,108.02,5074291.0
2025-02-18,105.0,107.4,96.9,97.73,4162145.0
2025-02-19,97.84,99.39,96.53,99.13,3174588.0
2025-02-20,99.16,107.5,97.1,104.21,4549700.0
2025-02-21,105.8,117.88,105.11,114.7,5437859.0
2025-02-24,123.0,135.99,108.5,110.93,8705053.0
2025-02-25,102.3,105.97,101.08,103.1,4908164.0
2025-02-26,101.88,103.49,99.69,102.65,3499456.0
2025-02-27,101.63,102.75,97.11,98.37,2717792.0
2025-02-28,97.9,98.89,96.01,96.42,1817606.0
2025-03-03,96.63,98.55,93.68,97.31,1934396.0
2025-03-04,96.29,98.15,95.59,97.51,1486396.0
2025-03-05,98.0,99.03,96.06,97.79,1271396.0
2025-03-06,98.5,100.61,97.5,100.32,2285087.0
2025-03-07,101.32,101.34,96.57,97.16,1755715.0
2025-03-10,97.26,97.92,92.0,93.21,2129992.0
2025-03-11,91.4,94.98,91.01,94.44,1400216.0
2025-03-12,94.2,94.8,92.66,92.81,1160900.0
2025-03-13,92.91,93.41,88.67,90.07,1491990.0
2025-03-14,89.28,91.53,89.28,91.12,1052400.0
2025-03-17,91.12,92.5,90.35,91.59,913596.0
2025-03-18,91.3,91.99,90.68,91.6,859999.0
2025-03-19,92.0,92.03,89.9,90.11,890099.0
2025-03-20,90.51,91.56,89.61,90.03,808492.0
2025-03-21,90.26,90.26,86.38,86.71,1184751.0
2025-03-24,86.71,87.19,84.28,85.45,981720.0
2025-03-25,86.08,86.33,83.84,84.59,734300.0
2025-03-26,85.0,85.43,84.03,84.99,667896.0
2025-03-27,84.8,86.5,83.81,83.89,1224700.0
2025-03-28,83.55,84.0,81.78,81.99,1136403.0
2025-03-31,82.68,82.81,80.8,82.27,955550.0
2025-04-01,82.06,88.35,82.06,86.99,2617410.0
2025-04-02,87.25,89.33,86.36,89.16,2064400.0
2025-04-03,88.04,90.24,87.57,89.47,1702260.0
2025-04-07,86.0,96.35,84.86,87.24,3965937.0
2025-04-08,91.75,104.5,90.93,100.99,6532820.0
2025-04-09,96.0,100.2,93.5,98.58,5066767.0
2025-04-10,94.0,104.49,94.0,98.97,4713987.0
2025-04-11,96.96,97.5,94.36,94.57,3142799.0
2025-04-14,94.0,97.91,93.51,96.12,2763898.0
2025-04-15,95.25,95.38,90.5,90.98,2834680.0
2025-04-16,91.01,92.29,88.08,89.11,1575968.0
2025-04-17,88.51,90.9,87.12,89.13,1896825.0
2025-04-18,88.99,88.99,84.01,85.12,2209041.0
2025-04-21,84.75,87.05,84.0,86.87,1273472.0
2025-04-22,86.61,87.49,86.25,87.11,1211447.0
2025-04-23,87.6,87.85,86.09,87.79,1541812.0
2025-04-24,87.79,91.8,87.79,91.35,2537146.0
2025-04-25,90.8,90.99,89.2,90.0,1403115.0
2025-04-28,89.95,89.99,85.86,85.86,1389416.0
2025-04-29,85.8,86.71,84.4,86.39,799284.0
2025-04-30,86.86,87.57,85.52,85.53,1078096.0
2025-05-06,86.22,88.4,85.99,88.25,1320990.0
2025-05-07,89.86,90.0,87.85,88.71,1450940.0
2025-05-08,88.72,90.5,87.92,90.35,1556144.0
2025-05-09,90.75,90.78,87.39,87.64,1425859.0
2025-05-12,88.22,89.09,87.8,88.85,995607.0
2025-05-13,89.48,90.49,87.75,87.98,1213559.0
2025-05-14,87.79,88.6,86.57,87.25,1199707.0
