date,open,high,low,close,volume
2024-06-26,99.99,100.0,82.77,84.02,14216342.0
2024-06-27,87.88,89.87,79.46,79.46,10847996.0
2024-06-28,77.7,81.95,76.26,77.2,8392532.0
2024-07-01,77.98,78.42,73.73,75.64,5913181.0
2024-07-02,74.6,75.24,70.88,71.1,5670365.0
2024-07-03,70.95,72.39,67.66,67.86,5389659.0
2024-07-04,67.81,69.24,66.82,66.86,5072469.0
2024-07-05,66.7,68.53,66.65,66.81,3969474.0
2024-07-08,66.0,66.38,63.55,64.0,4504584.0
2024-07-09,63.72,64.61,62.03,64.12,3808929.0
2024-07-10,63.24,65.13,62.51,62.51,3411142.0
2024-07-11,63.54,66.5,63.32,64.07,4607284.0
2024-07-12,63.25,65.5,63.24,64.55,3401819.0
2024-07-15,63.78,68.65,63.78,67.95,4734442.0
2024-07-16,67.03,67.67,65.65,65.92,3408634.0
2024-07-17,65.88,69.48,64.0,68.4,4991592.0
2024-07-18,67.41,71.94,67.1,69.49,4549616.0
2024-07-19,68.8,70.0,67.53,67.59,3095998.0
2024-07-22,68.0,68.48,66.28,67.08,2186976.0
2024-07-23,67.2,68.27,65.56,65.56,2367788.0
2024-07-24,65.3,65.6,62.8,62.94,2612758.0
2024-07-25,62.18,63.45,60.9,61.02,2370503.0
2024-07-26,61.21,62.04,61.02,61.8,1932623.0
2024-07-29,61.45,63.65,60.95,63.15,2338174.0
2024-07-30,63.0,63.5,61.95,62.55,2074003.0
2024-07-31,62.3,64.93,61.81,64.4,2935499.0
2024-08-01,63.91,64.26,62.22,62.22,2552899.0
2024-08-02,61.8,63.2,61.33,61.35,1996671.0
2024-08-05,61.0,64.38,60.8,61.31,2671339.0
2024-08-06,62.44,62.67,61.18,62.41,1987599.0
2024-08-07,62.2,63.29,61.99,62.88,1720480.0
2024-08-08,62.41,64.28,62.33,63.23,2268017.0
2024-08-09,64.5,66.6,62.99,62.99,2431010.0
2024-08-12,61.52,62.38,58.51,59.2,2964429.0
2024-08-13,58.99,59.5,58.18,59.5,1428688.0
2024-08-14,59.26,59.28,58.34,58.66,919554.0
2024-08-15,58.3,58.96,57.79,58.2,1364858.0
2024-08-16,58.23,59.17,57.92,58.02,1512200.0
2024-08-19,58.4,58.4,56.33,56.5,1546376.0
2024-08-20,56.49,56.5,55.55,55.7,1101986.0
2024-08-21,55.41,56.08,55.03,55.49,747165.0
2024-08-22,55.21,55.75,53.9,53.9,951351.0
2024-08-23,53.52,53.96,52.88,53.04,1052868.0
2024-08-26,53.0,53.67,52.66,53.09,874912.0
2024-08-27,53.01,54.29,52.86,53.85,1157844.0
2024-08-28,53.29,54.65,53.23,53.84,1114715.0
2024-08-29,53.49,55.64,53.49,55.4,1416142.0
2024-08-30,53.0,54.86,52.73,54.37,2812315.0
2024-09-02,53.86,53.97,50.88,50.88,2433039.0
2024-09-03,50.52,51.36,50.38,50.94,1292944.0
2024-09-04,50.78,51.68,50.65,50.76,1185367.0
2024-09-05,50.52,51.35,49.87,51.25,1301297.0
2024-09-06,51.19,52.15,50.31,50.31,1080823.0
2024-09-09,50.5,52.15,50.08,50.85,1405134.0
2024-09-10,50.45,51.55,50.16,51.14,1056968.0
2024-09-11,50.58,51.28,50.32,50.5,728914.0
2024-09-12,50.5,51.22,49.0,49.08,1261466.0
2024-09-13,48.97,49.26,48.13,48.15,873611.0
2024-09-18,48.16,48.4,46.59,47.19,1022452.0
2024-09-19,47.4,48.28,47.02,47.83,1028948.0
2024-09-20,47.7,48.53,46.84,47.24,1051616.0
2024-09-23,47.15,47.69,46.8,46.98,872548.0
2024-09-24,47.2,49.1,46.41,48.95,1734196.0
2024-09-25,48.99,50.56,48.96,49.24,1644079.0
2024-09-26,49.2,50.78,48.88,50.76,1352200.0
2024-09-27,52.18,55.39,51.97,54.49,2746065.0
2024-09-30,56.9,62.79,55.59,62.6,4580591.0
2024-10-08,74.0,75.12,65.21,75.12,6617644.0
2024-10-09,69.91,72.18,67.45,68.03,4293784.0
2024-10-10,70.18,73.47,68.16,68.74,3243949.0
2024-10-11,68.0,68.17,62.17,62.75,3000701.0
2024-10-14,62.99,64.21,60.38,63.59,2032860.0
2024-10-15,62.45,65.99,62.45,62.8,1648645.0
2024-10-16,61.0,63.13,60.7,61.13,1224200.0
2024-10-17,62.53,63.23,61.33,61.62,1111082.0
2024-10-18,61.71,65.43,60.8,63.61,1836305.0
2024-10-21,63.5,65.21,62.6,64.49,1897762.0
2024-10-22,64.0,64.84,62.38,63.4,1570918.0
2024-10-23,63.39,63.8,61.97,62.28,1426996.0
2024-10-24,61.88,63.48,61.68,62.82,1002800.0
2024-10-25,63.01,63.86,62.36,62.95,1501328.0
2024-10-28,60.85,62.26,59.1,62.26,2059471.0
2024-10-29,62.07,62.87,59.7,59.8,1362025.0
2024-10-30,59.55,60.13,57.51,58.18,1123839.0
2024-10-31,58.41,59.25,57.93,59.0,934890.0
2024-11-01,58.8,59.28,56.66,56.72,941400.0
2024-11-04,56.72,59.11,56.6,59.06,820517.0
2024-11-05,59.0,60.56,58.49,60.29,1158077.0
2024-11-06,60.3,61.22,59.6,60.49,1215832.0
2024-11-07,60.0,63.5,59.5,62.88,1609471.0
2024-11-08,63.8,65.56,62.62,63.77,1878294.0
2024-11-11,63.38,65.73,63.32,65.71,1643532.0
2024-11-12,65.97,66.6,63.73,64.26,1552800.0
2024-11-13,64.08,66.12,63.82,65.0,1523200.0
2024-11-14,65.2,65.2,61.82,61.9,1324671.0
2024-11-15,62.0,62.4,59.3,59.46,1014100.0
2024-11-18,59.28,59.83,57.28,57.6,1005200.0
2024-11-19,57.61,59.51,57.45,59.47,708745.0
2024-11-20,59.0,60.13,58.97,59.85,693832.0
2024-11-21,59.84,60.37,58.52,59.33,610916.0
2024-11-22,58.99,59.31,56.21,56.28,855200.0
2024-11-25,56.4,56.78,55.8,56.71,569400.0
2024-11-26,56.36,57.25,55.81,55.95,539072.0
2024-11-27,55.88,56.69,54.2,56.65,697217.0
2024-11-28,56.65,56.96,55.79,55.82,764816.0
2024-11-29,56.0,58.19,56.0,57.52,789100.0
2024-12-02,57.46,59.4,57.33,59.0,779617.0
2024-12-03,58.87,59.15,57.89,58.27,660521.0
2024-12-04,58.24,58.58,56.78,56.99,616900.0
2024-12-05,56.6,58.16,56.53,57.38,646580.0
2024-12-06,57.4,58.0,56.11,58.0,1070878.0
2024-12-09,58.05,60.88,57.61,60.56,1662983.0
2024-12-10,62.76,62.76,59.59,60.0,1585673.0
2024-12-11,59.7,60.5,59.08,60.5,949860.0
2024-12-12,60.6,61.41,60.03,61.16,1010369.0
2024-12-13,60.68,60.68,59.25,59.98,870740.0
2024-12-16,59.69,60.55,58.96,59.34,600500.0
2024-12-17,59.3,60.6,58.91,58.91,913639.0
2024-12-18,58.91,59.62,57.57,58.32,657167.0
2024-12-19,57.93,59.81,57.5,59.39,651920.0
2024-12-20,59.35,61.89,59.16,60.8,1245700.0
2024-12-23,60.35,60.98,57.42,57.44,1120577.0
2024-12-24,57.45,59.45,57.44,58.89,797968.0
2024-12-25,59.41,64.0,59.41,60.3,1802189.0
2024-12-26,58.71,63.79,58.7,63.77,3066612.0
2024-12-27,63.1,63.67,61.71,61.8,1931793.0
2024-12-30,61.55,63.15,61.05,61.65,1239575.0
2024-12-31,61.5,62.0,58.03,58.1,1584133.0
2025-01-02,58.08,58.88,55.9,56.47,976155.0
2025-01-03,56.6,56.76,53.5,53.57,931283.0
2025-01-06,53.9,54.74,53.0,53.31,686304.0
2025-01-07,53.31,54.68,53.08,54.61,658310.0
2025-01-08,54.08,54.6,53.01,54.02,559624.0
