date,open,high,low,close,volume
2024-01-25,2.83,3.01,2.83,3.0,14336936.0
2024-01-26,3.01,3.07,2.96,3.01,17171000.0
2024-01-29,3.0,3.04,2.79,2.8,15450000.0
2024-01-30,2.77,2.83,2.66,2.68,13543600.0
2024-01-31,2.66,2.68,2.46,2.47,20909900.0
2024-02-01,2.47,2.5,2.32,2.38,20311512.0
2024-02-02,2.38,2.47,2.14,2.15,25455900.0
2024-02-05,2.1,2.11,1.94,1.94,10673400.0
2024-02-06,1.75,1.81,1.75,1.75,23084506.0
2024-02-07,1.66,1.66,1.58,1.58,10690600.0
2024-02-08,1.42,1.73,1.42,1.68,107516626.0
2024-02-19,1.63,1.67,1.51,1.63,80586159.0
2024-02-20,1.62,1.74,1.6,1.71,63900573.0
2024-02-21,1.71,1.88,1.68,1.88,40413838.0
2024-02-22,1.93,2.03,1.83,1.99,72011105.0
2024-02-23,2.0,2.19,1.96,2.19,72584761.0
2024-02-26,2.23,2.26,2.13,2.15,72077641.0
2024-02-27,2.16,2.28,2.14,2.23,51946367.0
2024-02-28,2.26,2.45,2.1,2.11,91993484.0
2024-02-29,1.95,2.2,1.95,2.17,61177620.0
2024-03-01,2.18,2.24,2.11,2.13,34473453.0
2024-03-04,2.14,2.18,2.03,2.07,33172222.0
2024-03-05,2.07,2.09,1.93,1.95,43377751.0
2024-03-06,1.95,2.08,1.93,1.99,37424745.0
2024-03-07,2.02,2.1,1.98,2.01,37966035.0
2024-03-08,1.98,2.06,1.95,1.97,32688596.0
2024-03-11,2.0,2.11,1.97,2.07,40159367.0
2024-03-12,2.06,2.16,2.06,2.14,40152295.0
2024-03-13,2.15,2.18,2.08,2.09,29924300.0
2024-03-14,2.08,2.17,2.06,2.11,39470200.0
2024-03-15,2.08,2.19,2.07,2.18,38649858.0
2024-03-18,2.19,2.22,2.15,2.22,29036568.0
2024-03-19,2.22,2.36,2.2,2.26,41114809.0
2024-03-20,2.26,2.49,2.26,2.49,26880570.0
2024-03-21,2.74,2.74,2.74,2.74,7782019.0
2024-03-22,3.01,3.01,3.01,3.01,6661400.0
2024-03-25,3.31,3.31,2.81,3.31,73257936.0
2024-03-26,3.63,3.64,3.51,3.64,43910586.0
2024-03-27,4.0,4.0,4.0,4.0,29609213.0
