date,open,high,low,close,volume
2024-02-05,2.81,2.81,2.61,2.7,41791200.0
2024-02-06,2.67,2.84,2.62,2.8,39604312.0
2024-02-07,2.79,2.9,2.76,2.89,48484493.0
2024-02-08,2.91,3.03,2.9,2.97,43652764.0
2024-02-19,3.0,3.04,2.97,3.02,35570396.0
2024-02-20,3.0,3.04,2.98,3.01,21523507.0
2024-02-21,3.01,3.05,2.99,3.02,31924987.0
2024-02-22,3.01,3.04,3.0,3.02,19174787.0
2024-02-23,3.02,3.06,3.01,3.03,25563680.0
2024-02-26,3.03,3.05,2.98,2.99,27175600.0
2024-02-27,2.98,3.01,2.97,3.01,18828532.0
2024-02-28,3.01,3.06,3.0,3.0,38423289.0
2024-02-29,3.0,3.04,2.98,3.04,27048900.0
2024-03-01,3.04,3.07,3.02,3.04,24283985.0
2024-03-04,3.03,3.04,3.0,3.03,19012700.0
2024-03-05,3.04,3.08,3.02,3.07,35004753.0
2024-03-06,3.06,3.13,3.06,3.11,34139489.0
2024-03-07,3.12,3.2,3.11,3.15,45834586.0
2024-03-08,3.15,3.24,3.13,3.23,49604200.0
2024-03-11,3.23,3.27,3.17,3.21,41351810.0
2024-03-12,3.2,3.21,3.08,3.1,44287892.0
2024-03-13,3.1,3.15,3.09,3.12,27964240.0
2024-03-14,3.12,3.21,3.11,3.18,35379660.0
2024-03-15,3.17,3.38,3.17,3.3,82361895.0
2024-03-18,3.32,3.33,3.25,3.29,43276100.0
2024-03-19,3.28,3.32,3.24,3.25,24300049.0
2024-03-20,3.24,3.28,3.22,3.26,22114433.0
2024-03-21,3.26,3.27,3.2,3.22,25653300.0
2024-03-22,3.21,3.24,3.16,3.19,27575789.0
2024-03-25,3.17,3.25,3.17,3.19,24245844.0
2024-03-26,3.18,3.25,3.18,3.23,24997221.0
2024-03-27,3.24,3.29,3.22,3.23,35585950.0
2024-03-28,3.22,3.3,3.19,3.28,29934000.0
2024-03-29,3.26,3.37,3.26,3.36,37755000.0
2024-04-01,3.36,3.39,3.31,3.35,28313587.0
2024-04-02,3.35,3.4,3.34,3.39,33132997.0
2024-04-03,3.4,3.48,3.38,3.46,43246301.0
2024-04-08,3.43,3.55,3.43,3.53,54541185.0
2024-04-09,3.49,3.57,3.47,3.52,33800400.0
2024-04-10,3.51,3.59,3.48,3.54,33251741.0
2024-04-11,3.52,3.59,3.47,3.56,35546246.0
2024-04-12,3.56,3.59,3.5,3.51,33792300.0
2024-04-15,3.52,3.59,3.47,3.57,37825000.0
2024-04-16,3.57,3.6,3.46,3.49,40273400.0
2024-04-17,3.51,3.57,3.47,3.57,31369068.0
2024-04-18,3.55,3.6,3.49,3.51,31962200.0
2024-04-19,3.48,3.55,3.47,3.5,22890401.0
2024-04-22,3.49,3.54,3.44,3.45,24417242.0
2024-04-23,3.45,3.47,3.37,3.39,20925900.0
2024-04-24,3.39,3.46,3.39,3.42,22252100.0
2024-04-25,3.43,3.48,3.39,3.45,20678271.0
2024-04-26,3.46,3.47,3.37,3.42,29981860.0
2024-04-29,3.4,3.4,3.33,3.38,37400508.0
2024-04-30,3.39,3.45,3.37,3.41,28198300.0
2024-05-06,3.44,3.52,3.39,3.51,42423000.0
2024-05-07,3.5,3.51,3.37,3.41,40066800.0
2024-05-08,3.41,3.46,3.38,3.38,28621600.0
2024-05-09,3.37,3.44,3.36,3.42,27775900.0
2024-05-10,3.42,3.48,3.4,3.47,41375000.0
2024-05-13,3.5,3.54,3.43,3.52,39537902.0
2024-05-14,3.5,3.56,3.47,3.52,36337350.0
2024-05-15,3.52,3.54,3.4,3.42,29748100.0
2024-05-16,3.42,3.43,3.33,3.35,40770600.0
2024-05-17,3.35,3.4,3.33,3.37,26013516.0
2024-05-20,3.37,3.45,3.35,3.44,34666720.0
2024-05-21,3.44,3.45,3.35,3.39,30300400.0
2024-05-22,3.38,3.42,3.37,3.38,21757920.0
2024-05-23,3.39,3.39,3.3,3.31,30291900.0
2024-05-24,3.31,3.44,3.3,3.4,50986102.0
2024-05-27,3.42,3.47,3.39,3.47,39868475.0
2024-05-28,3.46,3.53,3.44,3.48,45063629.0
2024-05-29,3.48,3.52,3.4,3.49,38604000.0
2024-05-30,3.49,3.52,3.35,3.36,41631400.0
2024-05-31,3.37,3.4,3.31,3.35,30304831.0
2024-06-03,3.36,3.37,3.28,3.31,38608824.0
2024-06-04,3.33,3.43,3.3,3.42,37933300.0
2024-06-05,3.42,3.45,3.36,3.37,30035700.0
2024-06-06,3.38,3.45,3.35,3.38,36560900.0
2024-06-07,3.39,3.51,3.35,3.49,41191164.0
2024-06-11,3.46,3.49,3.38,3.41,40675308.0
2024-06-12,3.4,3.41,3.33,3.38,38911600.0
2024-06-13,3.35,3.4,3.34,3.36,32311315.0
2024-06-14,3.36,3.44,3.25,3.33,96594367.0
2024-06-17,3.28,3.28,3.16,3.17,74566291.0
2024-06-18,3.17,3.2,3.12,3.19,42914166.0
2024-06-19,3.18,3.25,3.17,3.19,28043130.0
2024-06-20,3.19,3.21,3.15,3.17,28739876.0
2024-06-21,3.16,3.21,3.14,3.19,31806095.0
2024-06-24,3.18,3.22,3.13,3.16,33676400.0
2024-06-25,3.16,3.2,3.15,3.17,26186540.0
2024-06-26,3.17,3.2,3.13,3.18,26241468.0
2024-06-27,3.17,3.2,3.14,3.15,24316200.0
2024-06-28,3.14,3.27,3.1,3.24,48057278.0
