date,open,high,low,close,volume
2024-02-05,106.85,106.85,96.21,101.81,1275714.0
2024-02-06,97.0,118.79,97.0,118.51,1771173.0
2024-02-07,115.88,122.05,115.0,117.2,1750405.0
2024-02-08,115.31,120.69,114.03,117.24,965328.0
2024-02-19,122.0,122.18,114.1,116.31,586912.0
2024-02-20,117.0,119.29,114.57,116.45,752594.0
2024-02-21,115.0,116.93,111.01,113.56,645516.0
2024-02-22,113.95,115.5,112.0,113.83,503311.0
2024-02-23,112.36,116.5,110.64,115.8,843762.0
2024-02-26,115.8,121.0,113.91,119.08,1177883.0
2024-02-27,116.83,120.0,116.1,118.66,750643.0
2024-02-28,121.5,128.86,121.5,123.39,1641402.0
2024-02-29,122.51,127.44,119.2,125.55,979976.0
2024-03-01,124.98,125.59,115.03,119.18,1671771.0
2024-03-04,116.9,121.03,114.0,119.1,1151298.0
2024-03-05,118.79,118.99,116.02,116.56,589228.0
2024-03-06,115.36,118.1,114.14,114.91,575968.0
2024-03-07,114.98,115.6,107.33,107.85,1052463.0
2024-03-08,107.0,113.98,106.03,112.9,1107920.0
2024-03-11,125.69,125.7,111.01,116.5,1216317.0
2024-03-12,115.55,118.86,115.0,117.43,868158.0
2024-03-13,117.43,123.8,115.37,121.4,1379751.0
2024-03-14,135.0,145.1,130.08,133.29,2485872.0
2024-03-15,129.26,142.0,128.06,140.01,1416230.0
2024-03-18,140.0,141.57,136.79,138.86,747629.0
2024-03-19,138.0,140.82,136.6,138.66,673867.0
2024-03-20,137.5,142.0,137.5,140.3,914108.0
2024-03-21,140.0,140.0,133.38,133.71,1141282.0
2024-03-22,132.03,133.0,125.29,128.54,1558684.0
2024-03-25,125.71,131.0,123.04,126.08,1572742.0
2024-03-26,125.01,127.97,123.5,127.0,853803.0
2024-03-27,125.37,128.98,125.05,125.05,600455.0
2024-03-28,126.98,127.96,123.5,125.09,672235.0
2024-03-29,124.0,127.0,122.82,125.57,340384.0
2024-04-01,128.48,128.48,119.31,121.03,923882.0
2024-04-02,120.5,121.5,118.33,119.54,643247.0
2024-04-03,120.08,124.95,120.0,123.69,719634.0
2024-04-08,123.02,130.63,123.02,126.12,992046.0
2024-04-09,124.0,129.41,122.01,129.33,846279.0
2024-04-10,126.02,130.73,126.0,127.0,733108.0
2024-04-11,125.34,128.96,125.1,128.3,483155.0
2024-04-12,129.12,132.99,126.68,130.38,717403.0
2024-04-15,130.38,131.08,123.51,125.01,879445.0
2024-04-16,125.01,125.01,115.88,119.09,968486.0
2024-04-17,120.0,122.66,115.51,116.22,702896.0
2024-04-18,116.57,121.87,113.89,119.08,585064.0
2024-04-19,118.23,119.56,116.49,119.17,494949.0
2024-04-22,124.01,124.03,118.3,122.31,497857.0
2024-04-23,122.0,134.11,120.78,134.0,1036675.0
2024-04-24,133.2,139.84,130.48,134.66,891076.0
2024-04-25,130.32,139.19,130.32,138.61,891493.0
2024-04-26,136.89,144.8,136.89,144.44,883500.0
2024-04-29,171.88,171.88,145.45,153.0,2812781.0
2024-04-30,149.94,159.1,147.0,154.66,1751120.0
2024-05-06,159.29,182.86,154.68,178.85,2923395.0
2024-05-07,180.5,181.59,168.8,174.47,2595372.0
2024-05-08,173.0,188.0,172.06,184.99,2706225.0
2024-05-09,184.0,184.71,178.0,183.02,1732841.0
2024-05-10,181.0,199.51,180.89,194.11,2152125.0
2024-05-13,191.0,205.44,184.91,186.16,2559222.0
2024-05-14,185.5,193.02,185.5,189.34,1768163.0
2024-05-15,189.0,200.3,186.0,194.08,1989379.0
2024-05-16,193.5,193.93,186.98,189.51,1438623.0
2024-05-17,189.47,194.6,189.01,191.24,926459.0
2024-05-20,187.12,190.99,176.0,180.02,2682292.0
2024-05-21,181.0,185.31,178.07,184.88,1399961.0
2024-05-22,184.9,187.67,181.99,183.5,1248413.0
2024-05-23,182.0,186.34,178.52,182.0,1028309.0
2024-05-24,181.2,184.8,179.26,179.62,685772.0
2024-05-27,178.5,181.13,175.0,179.79,1219687.0
2024-05-28,178.8,180.45,174.11,178.13,863141.0
2024-05-29,178.12,180.98,174.62,175.89,1188179.0
2024-05-30,175.89,178.5,172.18,172.89,919288.0
2024-05-31,173.9,180.89,173.31,175.98,1365566.0
2024-06-03,177.5,187.0,176.0,183.96,2488574.0
2024-06-04,183.5,194.58,182.01,193.0,2197536.0
2024-06-05,192.11,209.1,189.89,204.28,1712058.0
2024-06-06,202.5,207.0,200.32,206.99,1308230.0
2024-06-07,203.2,208.88,199.0,206.95,1310520.0
2024-06-11,206.9,215.71,196.62,205.62,2029047.0
2024-06-12,206.0,206.62,199.1,204.17,1965230.0
2024-06-13,206.99,212.88,204.02,207.82,1908952.0
2024-06-14,209.18,214.14,193.0,196.94,4379382.0
2024-06-17,196.13,204.3,195.19,201.89,2053113.0
2024-06-18,203.91,203.92,190.1,196.73,1835511.0
2024-06-19,196.7,199.99,195.88,197.84,1152972.0
2024-06-20,197.84,201.85,194.6,195.0,1017159.0
2024-06-21,192.74,196.3,191.28,193.7,827862.0
2024-06-24,189.0,198.86,188.84,193.07,851653.0
